key HBPattern1 HBPattern2 Weight
349376 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 17
349383 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 2
349389 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 17
349403 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 1
349404 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
349414 BETA.FB11.SB-10.HD6.OD-6.HO-2.OH3.V13 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 1
350138 BETA.FB11.SB-10.HD6.OD-6.HO-1.OH0.V8 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
350139 BETA.FB11.SB-10.HD6.OD-6.HO-1.OH0.V8 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 10
350149 BETA.FB11.SB-10.HD6.OD-6.HO-1.OH0.V8 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
350154 BETA.FB11.SB-10.HD6.OD-6.HO-1.OH0.V8 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 3
350164 BETA.FB11.SB-10.HD6.OD-6.HO-1.OH0.V8 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 1
351623 BETA.FB11.SB-10.HD6.OD-6.HO0.OH1.V3 BETA.FB11.SB10.HD1.OD0.HO-6.OH6.V3 3
351639 BETA.FB11.SB-10.HD6.OD-6.HO0.OH1.V3 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 6
351654 BETA.FB11.SB-10.HD6.OD-6.HO0.OH1.V3 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 2
352287 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB-4.HD6.OD1.HO5.OH6.V16 1
352322 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB4.HD6.OD5.HO1.OH6.V32 2
352367 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB9.HD4.OD-5.HO-6.OH6.V16 23
352378 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 12
352388 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 7
352389 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 32
352404 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
352405 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH4.V20 BETA.FB11.SB11.HD4.OD-3.HO-6.OH6.V6 1
353051 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 1
353062 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 1
353120 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB9.HD5.OD-5.HO-6.OH6.V2 3
353127 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB10.HD4.OD-5.HO-6.OH6.V8 2
353130 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB10.HD5.OD-4.HO-6.OH6.V11 2
353138 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
353139 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 5
353149 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
353154 BETA.FB11.SB-9.HD6.OD-6.HO-5.OH5.V4 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
353874 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH2.V5 BETA.FB11.SB10.HD2.OD-3.HO-6.OH6.V10 1
353889 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH2.V5 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 3
353899 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH2.V5 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 2
354551 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 2
354562 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 3
354618 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB9.HD4.OD-4.HO-6.OH6.V78 96
354633 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 3
354638 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
354639 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 125
354649 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 5
354653 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 1
354654 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 7
354664 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 3
355299 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB-3.HD6.OD-3.HO0.OH6.V2 1
355301 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 2
355312 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 2
355371 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 30
355378 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 4
355383 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 3
355389 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 26
355399 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 20
355404 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 3
355414 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 1
355989 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 1
356051 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 1
356062 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 1
356113 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB9.HD2.OD-3.HO-6.OH6.V24 30
356125 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 53
356138 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 4
356139 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 24
356149 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
356154 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 2
356164 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 1
356865 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH3.V5 BETA.FB11.SB9.HD3.OD-3.HO-6.OH6.V1 2
356876 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH3.V5 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 1
356889 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH3.V5 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 2
356904 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH3.V5 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
357639 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH0.V2 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 2
357654 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH0.V2 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
357664 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH0.V2 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 2
358287 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB-4.HD6.OD1.HO5.OH6.V16 1
358301 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 6
358312 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 6
358322 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB4.HD6.OD5.HO1.OH6.V32 2
358364 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 256
358383 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 13
358388 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 7
358389 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 93
358397 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD3.OD-4.HO-6.OH6.V3 1
358399 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 18
358403 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 7
358404 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 33
358414 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 9
359037 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB-4.HD6.OD1.HO5.OH6.V16 1
359051 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 2
359072 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB4.HD6.OD5.HO1.OH6.V32 4
359116 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB9.HD3.OD-2.HO-6.OH6.V39 57
359125 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 22
359133 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 14
359138 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
359139 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 16
359149 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
359154 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 2
359163 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 BETA.FB11.SB11.HD5.OD-5.HO-6.OH6.V37 1
359869 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH4.V1 BETA.FB11.SB9.HD4.OD-2.HO-6.OH6.V1 2
359876 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH4.V1 BETA.FB11.SB10.HD3.OD-2.HO-6.OH6.V14 1
359883 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH4.V1 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 1
359889 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH4.V1 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 2
359903 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH4.V1 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 2
362106 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB8.HD4.OD-5.HO-6.OH6.V19 22
362118 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB9.HD4.OD-4.HO-6.OH6.V78 19
362133 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 1
362138 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 3
362139 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 48
362149 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
362153 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 1
362154 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
362163 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 BETA.FB11.SB11.HD5.OD-5.HO-6.OH6.V37 1
362801 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 1
362859 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB8.HD5.OD-5.HO-6.OH6.V3 4
362871 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB9.HD5.OD-4.HO-6.OH6.V20 1
362878 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB10.HD4.OD-4.HO-6.OH6.V43 2
362882 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD1.OD-1.HO-6.OH6.V5 1
362883 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 1
362889 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 5
362898 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD3.OD-3.HO-6.OH6.V24 2
362899 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
362903 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 1
362904 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
364351 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 BETA.FB11.SB8.HD2.OD-4.HO-6.OH6.V1 1
364363 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 BETA.FB11.SB9.HD2.OD-3.HO-6.OH6.V24 3
364388 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
364389 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 1
364404 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
365037 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB-4.HD6.OD1.HO5.OH6.V16 1
365051 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 3
365062 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 3
365072 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB4.HD6.OD5.HO1.OH6.V32 1
365107 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB8.HD4.OD-4.HO-6.OH6.V109 186
365132 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD1.OD-1.HO-6.OH6.V5 1
365133 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 4
365138 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
365139 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 241
365148 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD3.OD-3.HO-6.OH6.V24 1
365149 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 7
365154 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 17
365156 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD4.OD-2.HO-6.OH6.V11 1
365157 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD4.OD-1.HO-6.OH6.V8 1
365163 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD5.OD-5.HO-6.OH6.V37 2
365164 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 1
365801 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 1
365812 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 2
365830 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB5.HD6.OD4.HO-1.OH6.V1 1
365860 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB8.HD5.OD-4.HO-6.OH6.V18 30
365868 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB9.HD4.OD-4.HO-6.OH6.V78 5
365883 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 5
365888 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 1
365889 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 21
365899 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 21
365903 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 1
365904 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
365914 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 2
366551 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 2
366562 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 2
366602 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB8.HD2.OD-3.HO-6.OH6.V25 33
366614 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB9.HD2.OD-2.HO-6.OH6.V229 46
366633 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 1
366638 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 4
366639 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 35
366648 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD3.OD-3.HO-6.OH6.V24 1
366649 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
366653 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 1
366654 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 12
366656 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 BETA.FB11.SB11.HD4.OD-2.HO-6.OH6.V11 1
367354 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB8.HD3.OD-3.HO-6.OH6.V1 1
367363 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB9.HD2.OD-3.HO-6.OH6.V24 1
367366 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB9.HD3.OD-2.HO-6.OH6.V39 1
367375 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB10.HD2.OD-2.HO-6.OH6.V129 4
367383 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 1
367389 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 2
367399 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 1
367404 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 1
367414 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 1
368037 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB-4.HD6.OD1.HO5.OH6.V16 1
368051 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 6
368062 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 5
368103 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB8.HD2.OD-2.HO-6.OH6.V322 414
368133 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD1.OD0.HO-6.OH6.V139 9
368137 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD2.OD-4.HO-6.OH6.V14 2
368138 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD2.OD-3.HO-6.OH6.V174 3
368139 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD2.OD-2.HO-6.OH6.V3159 177
368148 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD3.OD-3.HO-6.OH6.V24 2
368149 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD3.OD-2.HO-6.OH6.V274 19
368153 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD4.OD-5.HO-6.OH6.V144 2
368154 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD4.OD-4.HO-6.OH6.V1141 61
368157 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD4.OD-1.HO-6.OH6.V8 1
368163 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD5.OD-5.HO-6.OH6.V37 2
368164 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD5.OD-4.HO-6.OH6.V197 11
368166 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 BETA.FB11.SB11.HD5.OD-2.HO-6.OH6.V3 1
368801 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH3.V23 BETA.FB11.SB-3.HD6.OD1.HO4.OH6.V65 3
368812 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH3.V23 BETA.FB11.SB3.HD6.OD4.HO1.OH6.V128 4
368822 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH3.V23 BETA.FB11.SB4.HD6.OD5.HO1.OH6.V32 2
368855 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH3.V23 BETA.FB11.SB8.HD3.OD-2.HO-6.OH6.V24 39
